ID,generation,school1,major type,major1_1,major1_2,major_data,job,class1,class2,class3,class4,re_registration,contest_award,nationality,inflow_route,whyBDA,what_to_gain,hope_for_group,previous_class_3,previous_class_4,previous_class_5,previous_class_6,previous_class_7,major_field,desired_career_path,completed_semester,project_type,time_input,desired_job,certificate_acquisition,desired_certificate,certificate_study_period,desired_job_except_data,incumbents_level,incumbents_lecture,incumbents_company_level,incumbents_lecture_type,incumbents_lecture_scale,incumbents_lecture_scale_reason,interested_company,expected_domain,contest_participitation,idea_contest,onedayclass_topic,withdrawal
TRAIN_1003,8,e6ec3da53883e85caa228b7304a8e253523a26a14c74b2c638678e100ad6ea23,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,1,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),취업,대학교 이수학기 5학기 이상,팀,5.0,데이터 사이언티스트,없음,"ADsP, SQLD, 빅데이터 분석 기사, 정보처리기사",시험일 전 4주 (2/1 ~ 2/27),"물류, 무역",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,인원이 적당해서,"삼성,sk하이닉스,lg",자연어 처리 및 이미지 분석,,,없습니다,1
TRAIN_1004,8,925d9b5de199c382125fbeaebd186553b80f8bd0401c593ea7106a508984adb1,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,6,,,,아니요,,내국인,인스타그램,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,경영학,취업,대학교 이수학기 4학기 이하,팀,1.0,데이터 분석가,없음,"ADsP, 빅데이터 분석 기사",시험일 전 4주 (2/1 ~ 2/27),"마케팅, 광고, MD",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),온라인,3~50명 내외의 강의 리스너와 1명의 현직자,한명의 강연자에게 집중하여 듣고 싶어서,네이버,비즈니스,ac8d396ef605b45866d992445a1691ae7110a249845f638689bc386bb58a3918,,C언어 기초,1
TRAIN_1005,8,e48a4a96d49a77abaebbe5ea399f1b98d31d7075b11844527ce2c04aba3b31ed,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,1,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),대학원 진학,대학교 이수학기 5학기 이상,팀,2.0,자연과학계열 연구자,없음,ADsP,시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),연구직에서 활용하는 머신러닝의 트렌드,"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,다양한 정보를 얻으면서 활발한 의견교류를 할 수 있을 것 같아서,딱히 없습니다.,의료/헬스케어,,,없습니다.,0
TRAIN_1006,8,b6abc82e31329cea19b6cce7783b27a3a90637c403db8e68f3ce9f36eaa2b98f,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,8,,,,예,,내국인,기존 학회원 또는 운영진,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,네. 온라인으로 참여하고 싶어요,해당없음,해당없음,해당없음,데분기,해당없음,"IT (컴퓨터 공학 포함), 공학 (컴퓨터 공학 제외)",취업,대학교 이수학기 5학기 이상,개인,5.0,데이터 사이언티스트,ADsP,빅데이터 분석 기사,접수일 전 4주 ( 1/1~1/27 ),"경영, 회계, 세무",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카쿠라배당토),온라인,100명 이상의 리스너와 10명 이상의 현직자,인원이 많아야 분위기 형성이 되어서,네이버,AI,091ecc3c591cb8fb044868df075b3000da83ba0782d531a027e707b795d0f794,,java,1
TRAIN_1007,8,620cadfe9779f492d5034f71f58544fbdecbbf601f646fd436390597c2120039,"복수 전공 ( 다중전공, 이중전공 포함 )",경영학,IT(컴퓨터 공학 포함),False,대학생,4,,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,"IT (컴퓨터 공학 포함), 경영학",취업,대학교 이수학기 5학기 이상,개인,2.0,데이터 분석가,기타,"ADsP, SQLD",접수일 전 4주 ( 1/1~1/27 ),"경영, 회계, 세무",주니어 (0~3년차),산업 트렌드 (예시: 챗 GPT로 인한 직무 변화),"국내 대기업 IT 계열 (금융, 제조 ...)",오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,마음편히 집중할수 있어서,더존비즈온,비즈니스,,,재무데이터,0
TRAIN_1008,8,f29d1e8048711290e3527576e7ea6302d022cc9f1a2c3fbfb210919aa4a8168a,단일 전공,경영학,,False,대학생,4,,,,아니요,,내국인,"대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)",혼자 공부하기 어려워서,인적 네트워크,네. 오프라인으로 참여하고 싶어요,,,,,,경영학,취업,대학교 이수학기 5학기 이상,팀,2.0,데이터 분석가,없음,"ADsP, SQLD",시험일 전 4주 (2/1 ~ 2/27),"금융, 보험",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,"다양한 현직자를 만나야 내가 원하는 내용(가치관, 업무 방향성 등)을 들을 확률이 높기에",CJ,비즈니스,,,C언어 기초,1
TRAIN_1009,8,92b8b488a848520204748f142138c3f742578f83341e6801250917640e185da6,단일 전공,자연과학,,True,대학생,4,,,,아니요,,내국인,지인 추천,현직자의 강의를 듣고 싶어서,데이터 분석 역량,아니요. 개인적으로 학회 활동을 하고 싶어요,,,,,,자연과학,취업,대학교 이수학기 4학기 이하,개인,3.0,데이터 분석가,ADsP,SQLD,시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),온라인,100명 이상의 리스너와 10명 이상의 현직자,많은 현직자로 부터 정보를 받고싶음,네이버,AI,,,C언어 기초,1
TRAIN_1010,8,5ec50ef5a0c0416652f8d67a89ef4c02eb0c6a61b5d0a8fd8a4f3f6640a3e668,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),사회과학,False,대학생,1,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,"자연과학, 사회과학",대학원 진학,대학교 이수학기 4학기 이하,개인,1.5,자연과학계열 연구자,없음,"빅데이터 분석 기사, 정보처리기사",접수일 전 4주 ( 1/1~1/27 ),바이오,시니어 (10년차 ~),산업 트렌드 (예시: 챗 GPT로 인한 직무 변화),"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,인원이 적어야 질의응답이 용이해서,.,환경 및 에너지,,,.,0
TRAIN_1011,8,94a678c60366ea86d72824cc06ac5f2412a365124cb044200c5cc96087d93efb,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,2,,,,아니요,,내국인,에브리타임,"학회 가입 시 코딩 테스트, 면접 등을 보지 않아서",인적 네트워크,네. 오프라인으로 참여하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),취업,대학교 이수학기 4학기 이하,팀,2.0,데이터 분석가,없음,빅데이터 분석 기사,시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),"국내 대기업 IT 계열 (금융, 제조 ...)","온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,강의라는 이미지를 떠올렸을 때 가장 전형적으로 떠올라 부담이 없는 구도입니다.,네이버,AI,,,언어를 많이 알지 못해서 데이터 분석에 꼭 필요한 다른 언어가 더 있다면 익히고 싶습니다.,0
TRAIN_1012,8,1ed9296bd2a05ea36fabb5171a003b7320bb21a53d6135f0981f0daaebffabc9,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),자연과학,True,대학생,8,,,,아니요,,내국인,에브리타임,"학회 가입 시 코딩 테스트, 면접 등을 보지 않아서",프로젝트 경험,네. 온라인으로 참여하고 싶어요,,,,,,IT (컴퓨터 공학 포함),대학원 진학,대학교 이수학기 4학기 이하,팀,3.0,인공지능 전문가,"ADsP, SQLD","빅데이터 분석 기사, 정보처리기사",시험일 전 4주 (2/1 ~ 2/27),AI,시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),해외 기업 (빅테크),"온,오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,많은 현직자의 이야기를 들어볼 수 있을 것 같아서,네이버,AI,,,딥러닝,0
TRAIN_1013,8,b6abc82e31329cea19b6cce7783b27a3a90637c403db8e68f3ce9f36eaa2b98f,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),IT(컴퓨터 공학 포함),False,대학생,4,,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",공모전 경험,네. 오프라인으로 참여하고 싶어요,,,,,,"IT (컴퓨터 공학 포함), 자연과학",취업,대학교 이수학기 5학기 이상,팀,12.0,"데이터 분석가, 데이터 사이언티스트",SQLD,"ADsP, 빅데이터 분석 기사",시험일 전 4주 (2/1 ~ 2/27),"금융, 회계, AI",주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",10명 내외의 강의 리스너와 1명의 현직자,더 많은 소통이 가능할 것 같아서,"토스, 오늘의 집, 당근, 캐치테이블, KREAM 등","금융, AI",4246191f6b202fe1336d686f607f74e5c57be91a4ccb7bcd428f1aaefdcac6c9,,없습니다.,0
TRAIN_1014,8,620cadfe9779f492d5034f71f58544fbdecbbf601f646fd436390597c2120039,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,IT(컴퓨터 공학 포함),True,대학생,5,,,,아니요,,내국인,에브리타임,현직자의 강의를 듣고 싶어서,프로젝트 경험,네. 온라인으로 참여하고 싶어요,,,,,,"IT (컴퓨터 공학 포함), 사회과학",대학원 진학,대학교 이수학기 5학기 이상,팀,1.5,데이터 분석가,ADsP,"빅데이터 분석 기사, 정보처리기사, 사회조사분석사",시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카쿠라배당토),오프라인,3~50명 내외의 강의 리스너와 1명의 현직자,인원이 적지도 않고 많지도 않아야 적당한 수라는 체감이 와서 부담감을 갖지 않고 강의를 들을 수 있다.,"마이더스아이티, CJ올리브네트웍스",사회문제,e8fa8b88ed835a582ef5fb3530b64457bf96289a48dcdec92d5d21ea62b59f87,,SAS 활용,1
TRAIN_1015,8,d7e7c88a52a9eb2c008f4ce0c56daadd96c0546e1566e4b6ec6b45386eb92704,"복수 전공 ( 다중전공, 이중전공 포함 )",자연과학,IT(컴퓨터 공학 포함),False,대학생,6,,,,아니요,,내국인,에브리타임,"학회 가입 시 코딩 테스트, 면접 등을 보지 않아서",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,"공학 (컴퓨터 공학 제외), 자연과학",대학원 진학,대학교 이수학기 5학기 이상,팀,8.0,인공지능 전문가,없음,없음,시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),산업 트렌드 (예시: 챗 GPT로 인한 직무 변화),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,경쟁률이 심하면 듣지 못할까봐,"라인, 구글",AI,,,프로젝트 진행,1
TRAIN_1016,8,1b6aaeb362cec1eeebf2cad47d13edb0193e38bb9f9c4a064b358f2449e9e9a4,"복수 전공 ( 다중전공, 이중전공 포함 )",IT(컴퓨터 공학 포함),자연과학,True,대학생,6,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,"공학 (컴퓨터 공학 제외), 사회과학",대학원 진학,대학교 이수학기 5학기 이상,팀,2.0,데이터 사이언티스트,없음,"SQLD, 빅데이터 분석 기사",시험일 전 4주 (2/1 ~ 2/27),AI,주니어 (0~3년차),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,다른 사람들의 생각도 듣고 규모도 적절하다고 생각해서,당근마켓,AI,,,C언어 기초,1
TRAIN_1017,8,cb9a087b0664870438b30d0763f76770d4b1a71d6694ed80ef3b6ead5e19a965,단일 전공,IT(컴퓨터 공학 포함),,False,대학생,2,,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),대학원 진학,대학교 이수학기 5학기 이상,팀,4.0,데이터 사이언티스트,없음,"ADsP, SQLD, 빅데이터 분석 기사, 정보처리기사",시험일 전 4주 (2/1 ~ 2/27),AI,시니어 (10년차 ~),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),스타트업 C-level,"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,강연 방식의 강의를 선호,현대오토에버,교통,,,객체지향 프로그래밍,0
TRAIN_1018,8,b098599b30d7c36a68b1505cd3f7da9e5d4f46b940594b390ce49aac8aa98756,단일 전공,IT(컴퓨터 공학 포함),,True,대학생,4,9.0,,,아니요,,내국인,에브리타임,"큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,IT (컴퓨터 공학 포함),대학원 진학,대학교 이수학기 4학기 이하,팀,2.0,데이터 사이언티스트,없음,"SQLD, 빅데이터 분석 기사, 정보처리기사",접수일 전 4주 ( 1/1~1/27 ),AI,주니어 (0~3년차),산업 트렌드 (예시: 챗 GPT로 인한 직무 변화),해외 기업 (빅테크),"온,오프라인 동시",100명 이상의 리스너와 10명 이상의 현직자,인원이 많아야 선발 가능성이 높아서,아직은 없음,사회문제,,,없음,1
TRAIN_1019,8,53be8fd4c36fd6a918a7b152736de6ca4b63bff2c15123f3923305b690ec0bc7,단일 전공,경영학,,True,대학생,8,,,,아니요,,내국인,에브리타임,"BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)",데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,공학 (컴퓨터 공학 제외),취업,대학교 이수학기 4학기 이하,팀,1.5,데이터 분석가,없음,SQLD,시험일 전 4주 (2/1 ~ 2/27),개발,주니어 (0~3년차),산업 트렌드 (예시: 챗 GPT로 인한 직무 변화),국내 빅테크 IT 계열 (네카쿠라배당토),온라인,10명 내외의 강의 리스너와 1명의 현직자,적은 인원에서 질문을 하능 것이 편하기 때문이다.,삼성,환경 및 에너지,03beb29d880b00225df3af55f954b51d739ecf00330da8d885d6b693adeb222b,,아직 잘 모르겠다.,1
TRAIN_1020,8,f9b3fde8c9af1daccfab54aa9c3d803bbac0ccf04a708086b9448af47206afe1,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,기타,False,대학생,1,,,,아니요,,내국인,에브리타임,현직자의 강의를 듣고 싶어서,데이터 분석 역량,네. 오프라인으로 참여하고 싶어요,,,,,,인문학,취업,대학교 이수학기 4학기 이하,팀,2.0,데이터 분석가,없음,"빅데이터 분석 기사, 구글 애널리스트",접수일 전 4주 ( 1/1~1/27 ),"인사, HR",주니어 (0~3년차),커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),국내 빅테크 IT 계열 (네카쿠라배당토),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,너무 많지도 적지도 않은 숫자라고 생각해서,아직은 없다,비즈니스,,,아직은 잘 모르겠습니다.,1
TRAIN_1021,8,48c21babe9214203a621dbd2cace7c2f3e20506a8418e5c3104b78ed5feac467,"복수 전공 ( 다중전공, 이중전공 포함 )",인문학,,False,대학생,2,,,,아니요,,내국인,에브리타임,혼자 공부하기 어려워서,프로젝트 경험,네. 오프라인으로 참여하고 싶어요,,,,,,교육학,취업,대학교 이수학기 5학기 이상,팀,2.0,마케터,없음,"SQLD, 구글 애널리스트",시험일 전 4주 (2/1 ~ 2/27),"기획, 전략",시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),해외 기업 (빅테크),"온,오프라인 동시",3~50명 내외의 강의 리스너와 1명의 현직자,적절한 규모라고 생각을 했다,아직 없습니다,패션,,,없습니다,1
TRAIN_1022,8,fe422a25a8428020b7440e80c994bfa46fab11bb3c79e20b22aa2e8e301736fe,"복수 전공 ( 다중전공, 이중전공 포함 )",사회과학,IT(컴퓨터 공학 포함),False,대학생,2,,,,아니요,,내국인,인스타그램,혼자 공부하기 어려워서,데이터 분석 역량,네. 온라인으로 참여하고 싶어요,,,,,,"공학 (컴퓨터 공학 제외), 사회과학",취업,대학교 이수학기 5학기 이상,개인,2.0,MD,없음,"SQLD, 빅데이터 분석 기사, 구글 애널리스트",시험일 전 4주 (2/1 ~ 2/27),개발,시니어 (10년차 ~),직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),해외 기업 (빅테크),온라인,100명 이상의 리스너와 10명 이상의 현직자,여러 명의 현직자 분들과 함께한다면 다양한 이야기를 들을 수 있어서,올리브영,뷰티,,,피그마,0
